,Age & BMI,"HRV
(average of nights)"
PWY-7851: coenzyme A biosynthesis II (eukaryotic),-0.0299865664500358,-0.0299865664500358
PWY-7858: (5Z)-dodecenoate biosynthesis II,-0.0298706639680011,-0.0298706639680011
PWY-7883: anhydromuropeptides recycling II,-0.0297727127358713,-0.0297727127358713
PWY-7942: 5-oxo-L-proline metabolism,-0.03124478279694025,-0.03124478279694025
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing),-0.0321988039709181,-0.0321988039709181
PWY-7977: L-methionine biosynthesis IV,-0.030887186268785248,-0.030887186268785248
PWY-7992: superpathway of menaquinol-8 biosynthesis III,-0.031438092051452746,-0.031438092051452746
PWY-8004: Entner-Doudoroff pathway I,-0.0269984055610143,-0.0269984055610143
PWY-801: homocysteine and cysteine interconversion,-0.0294706119332285,-0.0294706119332287
PWY-8073: lipid IVA biosynthesis (P. putida),-0.029706237947283748,-0.0297062379472838
PWY-8131: 5'-deoxyadenosine degradation II,-0.0322153725173565,-0.0322153725173565
PWY-8178: pentose phosphate pathway (non-oxidative branch) II,-0.0316834119295896,-0.0316834119295896
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction),-0.0305009175618065,-0.0305009175618065
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),-0.03006432020704075,-0.03006432020704075
PWY-841: superpathway of purine nucleotides de novo biosynthesis I,-0.033387947289728145,-0.033387947289728145
PWY-I9: L-cysteine biosynthesis VI (from L-methionine),-0.030094422026786652,-0.030094422026786652
PWY0-1061: superpathway of L-alanine biosynthesis,-0.0310902774183515,-0.0310902774183515
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,-0.02747915155936265,-0.02747915155936265
PWY0-1261: anhydromuropeptides recycling I,-0.032304841117184194,-0.032304841117184194
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,-0.0307866495044524,-0.030786649504452403
PWY0-1296: purine ribonucleosides degradation,-0.028785830485451802,-0.02878583048545185
PWY0-1297: superpathway of purine deoxyribonucleosides degradation,-0.0314352074299997,-0.0314352074299997
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,-0.03095125975493495,-0.0309512597549349
PWY0-1319: CDP-diacylglycerol biosynthesis II,-0.0311972970654692,-0.0311972970654692
PWY0-1337: oleate &beta;-oxidation,-0.0312349766387026,-0.0312349766387025
PWY0-1338: polymyxin resistance,-0.032652031977871754,-0.032652031977871795
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III,-0.029803675801672848,-0.0298036758016729
PWY0-1477: ethanolamine utilization,-0.035056158311330896,-0.035056158311330896
PWY0-1479: tRNA processing,-0.03130167347501625,-0.03130167347501625
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing),-0.02959495293574985,-0.02959495293574985
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,-0.0325782090967236,-0.0325782090967236
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),-0.0319430792864433,-0.0319430792864433
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)",-0.03004516524202505,-0.030045165242025
PWY0-42: 2-methylcitrate cycle I,-0.02892124492896115,-0.02892124492896115
PWY0-781: aspartate superpathway,-0.030748241938481302,-0.030748241938481302
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,-0.0342680309925691,-0.0342680309925691
PWY0-862: (5Z)-dodecenoate biosynthesis I,-0.027872692732229053,-0.027872692732229053
PWY1ZNC-1: assimilatory sulfate reduction IV,-0.03119507316583035,-0.03119507316583035
PWY3O-4107: NAD salvage pathway V (PNC V cycle),-0.030855112283432448,-0.030855112283432448
PWY490-3: nitrate reduction VI (assimilatory),-0.032890441355646796,-0.032890441355646796
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),-0.03336538436651215,-0.03336538436651215
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),-0.03336569851069475,-0.03336569851069475
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),-0.0318014403997879,-0.0318014403997879
PWY66-389: phytol degradation,-0.031790008846224155,-0.031790008846224155
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome),-0.0303999815340798,-0.0303999815340798
PWY66-399: gluconeogenesis III,-0.0314593714628527,-0.03145937146285275
PWY66-409: superpathway of purine nucleotide salvage,-0.0335739482339754,-0.0335739482339754
PWY66-429: fatty acid biosynthesis initiation (mitochondria),-0.0330617061388116,-0.0330617061388116
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle),-0.03118506433596335,-0.03118506433596335
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate),-0.0354522815745609,-0.0354522815745609
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,-0.03310072399205305,-0.03310072399205305
REDCITCYC: TCA cycle VI (Helicobacter),-0.030211852709899498,-0.030211852709899498
RHAMCAT-PWY: L-rhamnose degradation I,-0.0290162593463008,-0.0290162593463008
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),-0.034677956214480096,-0.034677956214480096
RUMP-PWY: formaldehyde oxidation I,-0.0317650550479217,-0.0317650550479216
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,-0.02989979966527835,-0.02989979966527835
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,-0.033465254440304695,-0.033465254440304695
SO4ASSIM-PWY: assimilatory sulfate reduction I,-0.02940798546076765,-0.02940798546076765
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,-0.0325699528411301,-0.0325699528411301
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,-0.0293205762598703,-0.02932057625987025
TCA: TCA cycle I (prokaryotic),-0.03092291264658615,-0.0309229126465861
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes),-0.0298307004180539,-0.0298307004180539
THRESYN-PWY: superpathway of L-threonine biosynthesis,-0.0330961396179099,-0.0330961396179099
TRNA-CHARGING-PWY: tRNA charging,-0.03067364354070705,-0.03067364354070705
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,-0.0303497568827249,-0.03034975688272495
VALSYN-PWY: L-valine biosynthesis,-0.031513813497485554,-0.031513813497485554
